DATE,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindSpeed
2016-11-05T18:10:00,30,62,63,,BR:1 ||,,,97,29.65,6,62,250,3
2016-11-05T18:53:00,30,61,63,0,BR:1 ||,-0.02,1,93,29.65,6,62,0,0
2016-11-05T19:13:00,30,61,62,,BR:1 ||,,,96,29.65,1.5,61,270,3
2016-11-05T19:28:00,30,62,62,,BR:1 ||,,,100,29.65,3,62,VRB,3
2016-11-05T19:53:00,30,60,62,0,BR:1 ||,,,93,29.65,6,61,0,0
2016-11-05T20:24:00,30,60,62,,BR:1 ||,,,93,29.65,6,61,60,3
2016-11-05T20:49:00,30.01,59,61,,BR:1 ||,,,94,29.66,5,60,0,0
2016-11-05T20:53:00,30.01,59,61,0,BR:1 ||,,,93,29.66,5,60,0,0
2016-11-05T21:15:00,30.01,59,60,,BR:1 ||,,,96,29.66,4,59,0,0
2016-11-05T21:34:00,30.01,59,60,,BR:1 ||,,,96,29.66,1.75,59,70,5
2016-11-05T21:41:00,30.01,59,59,,BR:1 ||,,,100,29.66,0.75,59,60,3
2016-11-05T21:53:00,30.02,59,60,0,BR:1 ||,-0.01,2,96,29.67,0.75,59,100,3
2016-11-05T22:00:00,30.02,60,60,,BR:1 ||,,,100,29.67,1,60,150,3
2016-11-05T22:15:00,30.01,59,59,,FG:2 |FG |,,,100,29.66,0.5,59,130,3
2016-11-05T22:18:00,30.01,59,59,,FG:2 |FG |,,,100,29.66,0.25,59,120,3
2016-11-05T22:53:00,30.01,59,59,0,FG:2 |FG |,,,100,29.66,0.25,59,0,0
2016-11-05T23:53:00,30.02,59,59,0,FG:2 |FG |,,,100,29.67,0.25,59,0,0
2016-11-06T00:19:00,30.02,59,59,,FG:2 |FG |,,,100,29.67,0.25,59,0,0
2016-11-06T00:29:00,30.02,60,60,,FG:2 |FG |,,,100,29.67,0.5,60,0,0
2016-11-06T00:51:00,30.02,59,59,,BR:1 ||,,,100,29.67,1.5,59,0,0
2016-11-06T00:53:00,30.02,59,59,0,BR:1 ||,0,3,100,29.67,2,59,0,0
2016-11-06T01:07:00,30.02,59,59,,BR:1 ||,,,100,29.67,0.75,59,0,0
2016-11-06T01:27:00,30.01,59,59,,FG:2 |FG |,,,100,29.66,0.25,59,0,0
2016-11-06T01:53:00,30.01,57,57,0,FG:2 |FG |,,,100,29.66,0.25,57,0,0
2016-11-06T02:03:00,30.01,57,57,,FG:2 |FG |,,,100,29.66,0.25,57,0,0
2016-11-06T02:16:00,30.02,57,57,,BR:1 ||,,,100,29.67,0.75,57,0,0
2016-11-06T02:36:00,30.01,56,56,,FG:2 |FG |,,,100,29.66,0.25,56,0,0
2016-11-06T02:51:00,30.01,57,57,,FG:2 |FG |,,,100,29.66,0.25,57,0,0
2016-11-06T02:53:00,30.01,57,57,0,FG:2 |FG |,,,100,29.66,0.25,57,0,0
2016-11-06T03:53:00,30.02,56,56,0,FG:2 |FG |,0,5,100,29.67,0.25,56,260,5
2016-11-06T04:53:00,30.01,55,55,0,FG:2 |FG |,,,100,29.66,0.25,55,80,7
2016-11-06T05:27:00,30.01,54,54,,BR:1 ||,,,100,29.66,0.75,54,0,0
2016-11-06T05:36:00,30.02,54,54,,BR:1 ||,,,100,29.67,1.25,54,0,0
2016-11-06T05:53:00,30.02,54,54,0,BR:1 ||,,,100,29.67,1,54,0,0
2016-11-06T06:00:00,30.02,54,54,,FG:2 |FG |,,,100,29.67,0.5,54,0,0
2016-11-06T06:17:00,30.03,53,54,,FG:2 |FG |,,,97,29.67,0.5,53,0,0
2016-11-06T06:20:00,30.03,53,54,,FG:2 |FG |,,,97,29.67,0.25,53,0,0
2016-11-06T06:51:00,30.05,54,54,,FG:2 |FG |,,,100,29.7,0.5,54,0,0
2016-11-06T06:53:00,30.05,54,54,0,BR:1 ||,-0.04,3,100,29.7,1.75,54,0,0
2016-11-06T07:12:00,30.06,54,54,,BR:1 ||,,,100,29.7,2.5,54,0,0
2016-11-06T07:15:00,30.06,54,54,,BR:1 ||,,,100,29.7,0.75,54,50,3
2016-11-06T07:25:00,30.06,54,54,,FG:2 |FG |,,,100,29.7,0.25,54,70,5
2016-11-06T07:46:00,30.07,55,55,,BR:1 ||,,,100,29.72,0.75,55,0,0
2016-11-06T07:51:00,30.07,55,55,,BR:1 ||,,,100,29.72,0.75,55,0,0
2016-11-06T07:53:00,30.07,56,56,0,FG:2 |FG |,,,100,29.72,0.5,56,0,0
2016-11-06T08:12:00,30.07,56,56,,FG:2 |FG |,,,100,29.72,0.25,56,70,3
2016-11-06T08:24:00,30.08,57,57,,FG:2 |FG |,,,100,29.72,0.5,57,0,0
2016-11-06T08:51:00,30.08,57,57,,BR:1 ||,,,100,29.72,1.75V,57,0,0
2016-11-06T08:53:00,30.08,57,57,0,BR:1 ||,,,100,29.72,2.00V,57,0,0
2016-11-06T09:04:00,30.07,57,59,,BR:1 ||,,,93,29.72,4,58,0,0
2016-11-06T09:13:00,30.08,56,60,,BR:1 ||,,,86,29.72,6,58,0,0
2016-11-06T09:53:00,30.09,57,64,0,,-0.04,1,78,29.73,7,60,VRB,3
2016-11-06T10:53:00,30.07,57,66,0,,,,73,29.72,9,61,0,0
2016-11-06T11:53:00,30.05,57,73,0,,,,57,29.7,10,63,VRB,3
2016-11-06T12:53:00,30.04,57,68,0,,0.05,6,68,29.69,10,62,250,8
2016-11-06T13:53:00,30.02,58,70,0,,,,66,29.67,10,63,250,5
2016-11-06T14:53:00,30.03,59,70,0,,,,68,29.67,10,63,260,10
2016-11-06T15:53:00,30.04,61,66,0,,0,3,84,29.69,10,63,270,6
2016-11-06T16:03:00,30.04,61,66,,,,,84,29.69,10,63,260,7
2016-11-06T16:21:00,30.04,61,65,,,,,87,29.69,9,63,VRB,3
2016-11-06T16:53:00,30.04,60,65,0,,,,84,29.69,9,62,270,3
2016-11-06T17:53:00,30.05,60,64,0,,,,87,29.7,10,62,0,0
2016-11-06T18:02:00,30.05,61,64,,,,,90,29.7,10,62,0,0
2016-11-06T18:34:00,30.05,60,64,,,,,87,29.7,10,62,0,0
2016-11-06T18:53:00,30.06,60,63,0,,-0.02,3,90,29.7,9,61,0,0
2016-11-06T19:00:00,30.06,60,63,,,,,90,29.7,10,61,260,3
2016-11-06T19:09:00,30.06,60,63,,,,,90,29.7,10,61,0,0
2016-11-06T19:16:00,30.06,60,63,,,,,90,29.7,10,61,0,0
2016-11-06T19:23:00,30.06,60,63,,,,,90,29.7,10,61,280,3
2016-11-06T19:53:00,30.07,59,62,0,,,,90,29.72,9,60,0,0
2016-11-06T20:07:00,30.07,59,62,,,,,90,29.72,9,60,0,0
2016-11-06T20:33:00,30.07,59,61,,,,,93,29.72,9,60,0,0
2016-11-06T20:41:00,30.07,59,61,,,,,93,29.72,9,60,0,0
2016-11-06T20:53:00,30.07,60,62,0,,,,93,29.72,9,61,60,3
2016-11-06T21:51:00,30.05,59,61,,,,,94,29.7,7,60,0,0
2016-11-06T21:53:00,30.05,59,61,0,,0,8,93,29.7,7,60,0,0
2016-11-06T22:26:00,30.05,59,59,,BR:1 ||,,,100,29.7,1.75,59,70,3
2016-11-06T22:37:00,30.05,59,59,,BR:1 ||,,,100,29.7,0.75,59,0,0
2016-11-06T22:53:00,30.05,59,59,0,FG:2 |FG |,,,100,29.7,0.5,59,60,3
2016-11-06T23:01:00,30.05,59,59,,FG:2 |FG |,,,100,29.7,0.25,59,0,0
2016-11-06T23:53:00,30.05,59,59,0,FG:2 |FG |,,,100,29.7,0.25,59,0,0
2016-11-07T00:53:00,30.04,57,57,0,FG:2 |FG |,0.01,8,100,29.69,0.25,57,0,0
2016-11-07T01:21:00,30.04,57,57,,FG:2 |FG |,,,100,29.69,0.25,57,0,0
2016-11-07T01:53:00,30.04,57,57,0,BR:1 ||,,,100,29.69,0.75,57,0,0
2016-11-07T02:10:00,30.04,57,57,,FG:2 |FG |,,,100,29.69,0.25,57,80,3
2016-11-07T02:31:00,30.04,57,57,,FG:2 |FG |,,,100,29.69,0.5,57,0,0
2016-11-07T02:39:00,30.04,57,57,,FG:2 |FG |,,,100,29.69,0.25,57,0,0
2016-11-07T02:49:00,30.03,57,57,,FG:2 |FG |,,,100,29.67,0.25,57,0,0
2016-11-07T02:53:00,30.03,57,57,0,FG:2 |FG |,,,100,29.67,0.25,57,0,0
2016-11-07T03:53:00,30.04,56,56,0,FG:2 |FG |,0,5,100,29.69,0.25,56,0,0
2016-11-07T04:53:00,30.04,55,55,0,FG:2 |FG |,,,100,29.69,0.25,55,110,3
2016-11-07T05:06:00,30.04,55,55,,BR:1 ||,,,100,29.69,1,55,0,0
2016-11-07T05:12:00,30.04,54,54,,BR:1 ||,,,100,29.69,3,54,130,3
2016-11-07T05:25:00,30.04,53,53,,,,,100,29.69,10,53,130,3
2016-11-07T05:53:00,30.05,52,53,0,,,,96,29.7,10,52,0,0
2016-11-07T06:53:00,30.06,52,55,0,,-0.02,3,90,29.7,10,53,0,0
2016-11-07T07:53:00,30.09,53,56,0,,,,90,29.73,8,54,330,3
2016-11-07T08:03:00,30.09,54,56,,BR:1 ||,,,93,29.73,6,55,0,0
2016-11-07T08:53:00,30.09,53,63,0,,,,70,29.73,10,57,VRB,3
2016-11-07T09:53:00,30.09,52,66,0,,-0.03,1,61,29.73,10,58,0,0
2016-11-07T10:53:00,30.08,54,70,0,,,,57,29.72,10,61,260,6
2016-11-07T11:53:00,30.06,56,69,0,,,,63,29.7,10,61,260,7
2016-11-07T12:53:00,30.04,58,69,0,,0.06,8,68,29.69,10,62,VRB,5
2016-11-07T13:53:00,30.03,56,69,0,,,,63,29.67,10,61,260,6
2016-11-07T14:53:00,30.03,55,70,0,,,,59,29.67,10,61,270,5
2016-11-07T15:53:00,30.03,55,69,0,,0.01,6,61,29.67,10,61,VRB,3
2016-11-07T16:53:00,30.03,55,66,0,,,,68,29.67,10,60,0,0
2016-11-07T17:53:00,30.04,59,65,0,,,,81,29.69,10,61,290,3
2016-11-07T18:53:00,30.06,61,64,0,,-0.04,3,90,29.7,8,62,0,0
2016-11-07T19:53:00,30.07,60,62,0,BR:1 ||,,,93,29.72,6,61,60,3
2016-11-07T20:53:00,30.06,59,62,0,BR:1 ||,,,90,29.7,6,60,0,0
2016-11-07T21:53:00,30.06,56,60,0,,0,8,86,29.7,9,58,0,0
2016-11-07T22:53:00,30.05,53,61,0,,,,75,29.7,10,57,0,0
2016-11-07T23:53:00,30.05,52,59,0,,,,78,29.7,10,55,0,0
2016-11-08T00:53:00,30.04,51,59,,,0.02,6,75,29.69,10,55,0,0
2016-11-08T01:53:00,30.03,50,59,,,,,72,29.67,10,54,0,0
2016-11-08T02:53:00,30.02,49,58,,,,,72,29.67,10,53,0,0
2016-11-08T03:53:00,30.02,47,57,,,0.02,5,69,29.67,10,52,0,0
2016-11-08T04:53:00,30.03,47,57,,,,,69,29.67,10,52,0,0
2016-11-08T05:53:00,30.03,45,58,,,,,62,29.67,10,51,0,0
2016-11-08T06:53:00,30.05,45,59,,,-0.03,3,60,29.7,10,52,0,0
2016-11-08T07:53:00,30.06,47,67,,,,,49,29.7,10,56,0,0
2016-11-08T08:53:00,30.06,48,73,,,,,41,29.7,10,59,0,0
2016-11-08T09:53:00,30.05,53,75,,,0,8,46,29.7,10,62,260,5
2016-11-08T10:53:00,30.03,53,76,,,,,45,29.67,10,62,250,6
2016-11-08T11:53:00,30.01,54,76,,,,,47,29.66,,63,VRB,5
2016-11-08T12:53:00,29.99,59,75,,,0.06,8,58,29.64,8,65,VRB,6
2016-11-08T13:53:00,29.98,57,76,0,HZ:7 |FU |HZ,,,52,29.63,6,64,VRB,3
2016-11-08T14:53:00,29.97,59,77,0,,,,54,29.62,7,66,VRB,3
2016-11-08T15:53:00,29.97,57,77,0,,0.02,6,50,29.62,10,65,0,0
2016-11-08T16:53:00,29.97,56,74,0,,,,54,29.62,10,63,350,3
2016-11-08T17:53:00,29.99,55,71,0,,,,57,29.64,10,62,0,0
2016-11-08T18:53:00,30,55,68,0,,-0.03,3,63,29.65,10,60,0,0
2016-11-08T19:53:00,30.01,56,67,0,,,,68,29.66,10,61,0,0
2016-11-08T20:53:00,30.01,46,70,0,,,,42,29.66,10,57,80,3
2016-11-08T21:53:00,30.02,44,69,0,,-0.01,2,41,29.67,10,56,50,3
2016-11-08T22:53:00,30.01,44,68,0,,,,42,29.66,10,55,0,0
2016-11-08T23:53:00,30.01,48,68,0,,,,49,29.66,10,57,0,0
2016-11-09T00:53:00,30,46,64,0,,0.02,8,52,29.65,10,54,0,0
2016-11-09T01:53:00,29.99,46,65,0,,,,51,29.64,10,55,0,0
2016-11-09T02:53:00,29.98,44,65,0,,,,47,29.63,10,54,0,0
2016-11-09T03:53:00,29.98,42,72,0,,0.02,6,34,29.63,10,56,50,7
2016-11-09T04:53:00,29.99,42,74,0,,,,32,29.64,10,57,50,6
2016-11-09T05:53:00,29.99,43,68,0,,,,40,29.64,10,55,20,5
2016-11-09T06:53:00,30,41,73,0,,-0.02,1,32,29.65,10,56,60,6
2016-11-09T07:53:00,30.01,45,79,0,,,,30,29.66,10,60,360,3
2016-11-09T08:53:00,30.01,39,88,0,,,,18,29.66,10,61,80,10
2016-11-09T09:53:00,30,37,91,0,,0,0,15,29.65,10,62,90,14
2016-11-09T10:53:00,29.98,36,93,0,,,,13,29.63,10,62,100,14
2016-11-09T11:53:00,29.95,35,93,0,,,,13,29.6,10,62,100,16
2016-11-09T12:53:00,29.93,35,94,0,,0.07,8,13,29.58,10,62,90,17
2016-11-09T13:53:00,29.91,35,94,0,,,,13,29.56,10,62,80,15
2016-11-09T14:53:00,29.9,35,93,0,,,,13,29.55,10,62,90,14
2016-11-09T15:53:00,29.89,34,91,0,,0.04,6,13,29.54,10,61,110,10
2016-11-09T16:53:00,29.91,34,86,0,,,,15,29.56,10,59,90,8
2016-11-09T17:53:00,29.92,34,84,0,,,,17,29.57,10,58,90,18
2016-11-09T18:53:00,29.93,33,83,0,,-0.04,1,17,29.58,10,57,80,10
2016-11-09T19:53:00,29.94,32,82,0,,,,16,29.59,10,57,80,13
2016-11-09T20:53:00,29.96,33,80,0,,,,18,29.61,10,56,60,6
2016-11-09T21:53:00,29.97,33,76,0,,-0.04,1,21,29.62,10,55,0,0
2016-11-09T22:53:00,29.97,35,74,0,,,,24,29.62,10,54,350,3
2016-11-09T23:53:00,29.97,34,71,0,,,,26,29.62,10,53,360,3
2016-11-10T00:53:00,29.96,34,69,0,,0,8,27,29.61,10,52,20,3
2016-11-10T01:53:00,29.96,34,69,0,,,,27,29.61,10,52,0,0
2016-11-10T02:53:00,29.95,33,73,0,,,,23,29.6,10,53,60,5
2016-11-10T03:53:00,29.95,33,73,0,,0.02,6,23,29.6,10,53,70,6
2016-11-10T04:53:00,29.96,31,73,0,,,,21,29.61,10,53,140,5
2016-11-10T05:53:00,29.97,31,71,0,,,,23,29.62,10,52,0,0
2016-11-10T06:53:00,30,32,73,0,,-0.05,3,22,29.65,10,53,60,5
2016-11-10T07:53:00,30.01,33,79,0,,,,19,29.66,10,56,VRB,3
2016-11-10T08:53:00,30.03,31,85,0,,,,14,29.67,10,58,80,6
2016-11-10T09:53:00,30.02,29,87,0,,-0.03,0,12,29.67,10,58,110,7
2016-11-10T10:53:00,30,28,90,0,,,,11,29.65,10,59,80,9
2016-11-10T11:53:00,29.98,33,86,0,,,,15,29.63,10,59,260,11
2016-11-10T12:53:00,29.96,32,88,0,,0.06,6,13,29.61,10,59,300,6
2016-11-10T13:53:00,29.95,34,87,0,,,,15,29.6,10,59,240,11
2016-11-10T14:53:00,29.95,49,80,0,,,,34,29.6,10,62,260,9
2016-11-10T15:53:00,29.96,41,80,0,,0,5,25,29.61,10,59,VRB,3
2016-11-10T16:53:00,29.97,37,79,0,,,,22,29.62,10,57,0,0
2016-11-10T17:53:00,29.99,38,74,0,,,,27,29.64,10,55,0,0
2016-11-10T18:53:00,30,37,72,0,,-0.04,1,28,29.65,10,54,0,0
2016-11-10T19:53:00,30.02,35,73,0,,,,25,29.67,10,54,90,5
2016-11-10T20:53:00,30.03,34,70,0,,,,27,29.67,10,52,0,0
2016-11-10T21:53:00,30.04,34,69,0,,-0.04,1,27,29.69,10,52,70,3
2016-11-10T22:53:00,30.04,33,68,0,,,,27,29.69,10,51,130,3
2016-11-10T23:53:00,30.03,33,65,0,,,,31,29.67,10,50,0,0
2016-11-11T00:53:00,30.03,34,64,0,,0.01,8,33,29.67,10,50,0,0
2016-11-11T01:53:00,30.02,33,63,0,,,,33,29.67,10,49,360,3
2016-11-11T02:53:00,30.02,34,62,0,,,,35,29.67,10,49,0,0
2016-11-11T03:53:00,30.02,33,62,0,,0.01,5,34,29.67,10,48,0,0
2016-11-11T04:53:00,30.03,33,63,0,,,,33,29.67,10,49,60,3
2016-11-11T05:53:00,30.05,34,61,0,,,,36,29.7,10,48,0,0
2016-11-11T06:53:00,30.06,36,61,0,,-0.04,3,39,29.7,10,49,0,0
2016-11-11T07:53:00,30.08,35,71,0,,,,27,29.72,10,53,0,0
2016-11-11T08:53:00,30.09,32,77,0,,,,19,29.73,10,55,0,0
2016-11-11T09:53:00,30.09,34,81,0,,-0.02,0,18,29.73,10,57,0,0
2016-11-11T10:53:00,30.07,32,81,0,,,,17,29.72,10,56,250,7
2016-11-11T11:53:00,30.04,31,81,0,,,,16,29.69,10,56,250,8
2016-11-11T12:53:00,30.02,31,82,0,,0.07,8,16,29.67,10,56,280,7
2016-11-11T13:53:00,30.01,31,82,0,,,,16,29.66,10,56,280,8
2016-11-11T14:53:00,30.01,35,81,0,,,,19,29.66,10,57,270,9
2016-11-11T15:53:00,30.02,39,77,0,,0,3,26,29.67,10,57,270,5
2016-11-11T16:53:00,30.03,40,75,0,,,,28,29.67,10,57,210,5
2016-11-11T17:53:00,30.04,44,72,0,,,,37,29.69,10,57,190,3
2016-11-11T18:53:00,30.06,46,70,0,,-0.04,3,42,29.7,10,57,160,3
2016-11-11T19:53:00,30.07,44,67,0,,,,44,29.72,10,55,0,0
2016-11-11T20:53:00,30.08,44,66,0,,,,45,29.72,10,54,100,3
2016-11-11T21:53:00,30.08,41,64,0,,-0.02,1,43,29.72,10,52,0,0
2016-11-11T22:53:00,30.08,40,65,0,,,,40,29.72,10,52,70,5
2016-11-11T23:53:00,30.07,40,63,0,,,,43,29.72,10,51,60,3
2016-11-12T00:53:00,30.06,40,63,0,,0.02,8,43,29.7,10,51,0,0
2016-11-12T01:53:00,30.06,39,63,0,,,,41,29.7,10,51,60,3
2016-11-12T02:53:00,30.04,38,64,0,,,,38,29.69,10,51,70,6
2016-11-12T03:53:00,30.05,39,60,0,,0.01,5,46,29.7,10,50,70,3
2016-11-12T04:53:00,30.05,39,61,0,,,,44,29.7,10,50,100,5
2016-11-12T05:53:00,30.06,39,62,0,,,,43,29.7,10,51,0,0
2016-11-12T06:53:00,30.07,39,63,0,,-0.02,3,41,29.72,10,51,0,0
2016-11-12T07:53:00,30.08,39,69,0,,,,33,29.72,10,54,90,3
2016-11-12T08:53:00,30.08,40,71,0,,,,32,29.72,10,55,0,0
2016-11-12T09:53:00,30.08,40,77,0,,-0.01,0,26,29.72,10,57,0,0
2016-11-12T10:53:00,30.07,43,78,0,,,,29,29.72,10,59,280,5
2016-11-12T11:53:00,30.04,55,72,0,,,,55,29.69,10,62,VRB,6
2016-11-12T12:53:00,30.03,52,72,0,,0.05,8,50,29.67,10,61,310,6
2016-11-12T13:53:00,30.01,51,75,0,,,,43,29.66,10,61,VRB,5
2016-11-12T14:53:00,30,45,78,0,,,,31,29.65,10,60,280,5
2016-11-12T15:53:00,30,47,76,0,,0.03,6,36,29.65,10,60,0,0
2016-11-12T16:53:00,30,53,71,0,,,,53,29.65,10,61,0,0
2016-11-12T17:53:00,30.02,51,71,0,,,,49,29.67,10,60,0,0
2016-11-12T18:53:00,30.03,56,68,0,,-0.04,3,65,29.67,8,61,230,6
2016-11-12T19:53:00,30.04,58,66,0,,,,75,29.69,10,61,0,0
2016-11-12T20:53:00,30.05,53,66,0,,,,63,29.7,10,59,60,6
2016-11-12T21:53:00,30.06,52,65,0,,-0.02,3,63,29.7,10,58,30,3
2016-11-12T22:53:00,30.05,53,63,0,,,,70,29.7,10,57,0,0
2016-11-12T23:53:00,30.04,46,63,0,,,,54,29.69,10,54,80,3
2016-11-13T00:53:00,30.04,44,64,0,,0.02,8,48,29.69,10,54,0,0
2016-11-13T01:53:00,30.03,43,65,0,,,,45,29.67,10,54,0,0
2016-11-13T02:53:00,30.04,42,64,0,,,,45,29.69,10,53,0,0
2016-11-13T03:53:00,30.04,42,62,0,,0,3,48,29.69,10,52,30,3
2016-11-13T04:53:00,30.04,40,65,0,,,,40,29.69,10,52,80,3
2016-11-13T05:53:00,30.05,41,61,0,,,,48,29.7,10,51,0,0
2016-11-13T06:53:00,30.06,41,62,0,,-0.02,3,46,29.7,10,51,0,0
2016-11-13T07:53:00,30.07,42,69,0,,,,38,29.72,10,55,70,3
2016-11-13T08:53:00,30.08,43,73,0,,,,34,29.72,10,57,0,0
2016-11-13T09:53:00,30.08,43,80,0,,-0.02,0,27,29.72,10,60,0,0
2016-11-13T10:53:00,30.07,49,80,0,,,,34,29.72,10,62,270,9
2016-11-13T11:53:00,30.05,49,77,0,,,,37,29.7,10,61,260,8
2016-11-13T12:53:00,30.03,45,79,0,,0.05,8,30,29.67,10,60,270,9
2016-11-13T13:53:00,30.02,45,80,0,,,,29,29.67,10,60,VRB,6
2016-11-13T14:53:00,30.02,51,77,0,,,,40,29.67,10,62,270,6
2016-11-13T15:53:00,30.02,50,76,0,,0.01,6,40,29.67,10,61,290,3
2016-11-13T16:53:00,30.02,49,73,0,,,,43,29.67,10,59,0,0
2016-11-13T17:53:00,30.04,49,71,0,,,,46,29.69,10,59,0,0
2016-11-13T18:53:00,30.05,45,72,0,,-0.04,3,38,29.7,10,57,0,0
2016-11-13T19:53:00,30.06,46,69,0,,,,44,29.7,10,57,150,5
2016-11-13T20:53:00,30.08,45,66,0,,,,47,29.72,10,55,50,3
2016-11-13T21:53:00,30.08,41,67,0,,-0.03,1,39,29.72,10,54,100,3
2016-11-13T22:53:00,30.07,40,64,0,,,,41,29.72,10,52,110,5
2016-11-13T23:53:00,30.07,39,63,0,,,,41,29.72,10,51,80,3
2016-11-14T00:53:00,30.06,39,64,0,,0.02,6,40,29.7,10,52,0,0
2016-11-14T01:53:00,30.06,40,62,0,,,,44,29.7,10,51,0,0
2016-11-14T02:53:00,30.06,39,63,0,,,,41,29.7,10,51,40,3
2016-11-14T03:53:00,30.06,38,63,0,,0,7,40,29.7,10,51,60,3
2016-11-14T04:53:00,30.06,38,62,0,,,,41,29.7,10,50,0,0
2016-11-14T05:53:00,30.07,40,60,0,,,,47,29.72,10,50,0,0
2016-11-14T06:53:00,30.09,37,65,0,,-0.03,3,36,29.73,10,51,70,3
2016-11-14T07:53:00,30.1,37,72,0,,,,28,29.75,10,54,0,0
2016-11-14T08:53:00,30.11,37,76,0,,,,24,29.75,10,56,0,0
2016-11-14T09:53:00,30.11,40,79,0,,-0.02,0,25,29.75,10,58,200,5
2016-11-14T10:53:00,30.1,42,78,0,,,,28,29.75,10,59,250,7
2016-11-14T11:53:00,30.07,38,78,0,,,,24,29.72,10,57,250,7
2016-11-14T12:53:00,30.04,44,79,0,,0.06,8,29,29.69,10,60,270,6
2016-11-14T13:53:00,30.03,42,77,0,,,,29,29.67,10,58,280,8
2016-11-14T14:53:00,30.03,48,77,0,,,,36,29.67,10,61,260,7
2016-11-14T15:53:00,30.03,53,74,0,,0.01,5,48,29.67,10,62,260,5
2016-11-14T16:53:00,30.04,52,71,0,,,,51,29.69,10,60,0,0
2016-11-14T17:53:00,30.05,52,69,0,,,,55,29.7,10,59,0,0
2016-11-14T18:53:00,30.06,53,67,0,,-0.03,3,61,29.7,10,59,0,0
2016-11-14T19:53:00,30.06,52,65,0,,,,63,29.7,10,58,0,0
2016-11-14T20:53:00,30.07,48,64,0,,,,56,29.72,10,55,0,0
2016-11-14T21:53:00,30.07,46,63,0,,-0.01,0,54,29.72,10,54,70,3
2016-11-14T22:53:00,30.08,47,63,0,,,,56,29.72,10,54,170,5
2016-11-14T23:53:00,30.07,50,60,0,,,,70,29.72,9,55,110,3
2016-11-15T00:53:00,30.07,51,59,0,,0,8,75,29.72,9,55,100,3
2016-11-15T01:53:00,30.06,46,61,0,,,,58,29.7,10,53,80,5
2016-11-15T02:53:00,30.05,44,58,0,,,,60,29.7,10,51,0,0
2016-11-15T03:53:00,30.04,43,59,0,,0.02,6,56,29.69,10,51,0,0
2016-11-15T04:53:00,30.03,44,56,0,,,,65,29.67,10,50,0,0
2016-11-15T05:53:00,30.03,40,57,0,,,,53,29.67,10,49,0,0
2016-11-15T06:53:00,30.04,46,57,0,,0,3,67,29.69,10,51,0,0
2016-11-15T07:53:00,30.04,48,63,0,,,,58,29.69,10,55,60,3
2016-11-15T08:53:00,30.05,54,65,0,,,,68,29.7,10,59,0,0
2016-11-15T09:53:00,30.06,53,69,0,,-0.01,3,57,29.7,10,60,290,3
2016-11-15T10:53:00,30.03,57,72,0,,,,59,29.67,10,63,0,0
2016-11-15T11:53:00,29.99,59,75,0,,,,58,29.64,10,65,240,6
2016-11-15T12:53:00,29.98,62,67,0,,0.07,6,84,29.63,8,64,VRB,6
2016-11-15T13:51:00,29.98,63,66,,,,,88,29.63,7,64,VRB,7
2016-11-15T13:53:00,29.98,63,66,0,,,,90,29.63,7,64,VRB,6
2016-11-15T14:09:00,29.98,63,66,,BR:1 ||,,,90,29.63,6,64,270,7
2016-11-15T14:23:00,29.98,63,67,,,,,87,29.63,7,65,270,6
2016-11-15T14:53:00,29.97,63,66,0,,,,90,29.62,7,64,280,3
2016-11-15T15:53:00,29.95,62,66,0,,0.03,8,87,29.6,9,64,260,3
2016-11-15T16:53:00,29.96,63,64,0,,,,96,29.61,7,63,270,5
2016-11-15T17:04:00,29.96,63,64,,,,,96,29.61,8,63,250,5
2016-11-15T17:13:00,29.97,62,64,,,,,93,29.62,8,63,250,6
2016-11-15T17:53:00,29.98,62,64,0,,,,93,29.63,9,63,260,5
2016-11-15T18:41:00,29.97,61,64,,,,,90,29.62,9,62,0,0
2016-11-15T18:53:00,29.96,61,63,0,,-0.01,0,93,29.61,9,62,70,3
2016-11-15T19:53:00,29.96,60,63,0,,,,90,29.61,7,61,0,0
2016-11-15T20:53:00,29.97,61,62,0,,,,96,29.62,7,61,0,0
2016-11-15T21:53:00,29.97,59,59,0,BR:1 ||,-0.01,3,100,29.62,5,59,80,3
2016-11-15T22:35:00,29.96,59,60,,BR:1 ||,,,96,29.61,4,59,0,0
2016-11-15T22:40:00,29.96,59,60,,BR:1 ||,,,96,29.61,4,59,0,0
2016-11-15T22:53:00,29.96,59,60,0,BR:1 ||,,,96,29.61,4,59,0,0
2016-11-15T23:53:00,29.95,61,61,0,BR:1 ||,,,100,29.6,4,61,0,0
2016-11-16T00:06:00,29.94,61,61,,BR:1 ||,,,100,29.59,2.5,61,0,0
2016-11-16T00:17:00,29.94,61,61,,BR:1 ||,,,100,29.59,3,61,0,0
2016-11-16T00:53:00,29.93,61,61,0,BR:1 ||,0.04,8,100,29.58,3,61,0,0
2016-11-16T01:53:00,29.93,60,61,0,BR:1 ||,,,97,29.58,4,60,0,0
2016-11-16T02:35:00,29.92,60,61,,BR:1 ||,,,97,29.57,4,60,0,0
2016-11-16T02:53:00,29.92,59,61,0,BR:1 ||,,,93,29.57,5,60,0,0
