DATE,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindSpeed
2019-04-15T04:53:00,29.85,52,57,0,,,,83,29.5,8,54,0,0
2019-04-15T05:53:00,29.87,52,56,0,,,,87,29.52,7,54,130,3
2019-04-15T06:53:00,29.88,52,56,0,,-0.04,3,87,29.53,7,54,VRB,3
2019-04-15T07:53:00,29.9,52,59,0,,,,78,29.55,7,55,210,5
2019-04-15T08:00:00,29.9,52,58,,,,,81,29.55,7,55,VRB,5
2019-04-15T08:26:00,29.91,53,59,,,,,81,29.56,7,56,260,6
2019-04-15T08:53:00,29.91,53,58,0,,,,84,29.56,7,55,250,7
2019-04-15T09:26:00,29.92,52,59,,,,,78,29.57,8,55,VRB,5
2019-04-15T09:53:00,29.92,52,59,0,,-0.04,1,78,29.57,8,55,VRB,3
2019-04-15T10:13:00,29.92,51,61,,,,,70,29.57,9,56,VRB,3
2019-04-15T10:53:00,29.91,51,62,0,,,,67,29.56,10,56,240,7
2019-04-15T11:53:00,29.9,51,63,0,,,,65,29.55,10,56,240,8
2019-04-15T12:53:00,29.89,52,64,0,,0.03,8,65,29.54,10,57,250,13
2019-04-15T13:53:00,29.88,52,63,0,,,,68,29.53,10,57,270,6
2019-04-15T14:53:00,29.88,52,63,0,,,,68,29.53,10,57,VRB,9
2019-04-15T15:35:00,29.89,52,62,,,,,70,29.54,10,56,260,9
2019-04-15T15:53:00,29.89,52,61,0,,0.01,5,72,29.54,10,56,260,10
2019-04-15T16:53:00,29.89,51,60,0,,,,72,29.54,10,55,VRB,6
2019-04-15T17:53:00,29.89,51,59,0,,,,75,29.54,10,55,VRB,6
2019-04-15T18:33:00,29.9,51,59,,,,,75,29.55,10,55,270,5
2019-04-15T18:53:00,29.91,51,59,0,,-0.02,3,75,29.56,10,55,290,5
2019-04-15T19:53:00,29.93,50,59,0,,,,72,29.58,10,54,250,3
2019-04-15T20:53:00,29.94,50,59,0,,,,72,29.59,10,54,90,5
2019-04-15T21:53:00,29.95,49,59,0,,-0.04,1,69,29.6,10,54,0,0
2019-04-15T22:53:00,29.95,49,60,0,,,,67,29.6,10,54,140,5
2019-04-15T23:53:00,29.96,49,60,0,,,,67,29.61,10,54,180,5
2019-04-16T00:28:00,29.96,51,60,,,,,72,29.61,10,55,160,7
2019-04-16T00:53:00,29.95,51,59,0,,-0.01,0,75,29.6,10,55,180,8
2019-04-16T01:49:00,29.95,50,59,,,,,72,29.6,10,54,180,7
2019-04-16T01:53:00,29.95,50,59,0,,,,72,29.6,10,54,170,5
2019-04-16T02:53:00,29.93,50,59,0,,,,72,29.58,10,54,160,6
2019-04-16T03:53:00,29.94,50,59,0,,0.01,5,72,29.59,10,54,170,3
2019-04-16T04:25:00,29.93,50,59,,,,,72,29.58,10,54,160,3
2019-04-16T04:53:00,29.94,50,59,0,,,,72,29.59,10,54,210,8
2019-04-16T05:51:00,29.97,50,57,,,,,77,29.62,10,53,210,7
2019-04-16T05:53:00,29.97,50,58,T,,,,75,29.62,10,54,220,7
2019-04-16T06:53:00,29.98,50,59,0,,-0.04,1,72,29.63,10,54,190,6
2019-04-16T07:53:00,29.99,49,60,0,,,,67,29.64,10,54,220,8
2019-04-16T08:53:00,30.01,50,59,0,,,,72,29.66,10,54,260,5
2019-04-16T09:05:00,30.01,50,60,,,,,70,29.66,10,55,240,6
2019-04-16T09:53:00,30.01,50,61,0,,-0.03,1,67,29.66,10,55,210,8
2019-04-16T10:53:00,30.01,50,63,0,,,,63,29.66,10,56,250,10
2019-04-16T11:11:00,30.02,50,62,,,,,65,29.67,10,55,230,11
2019-04-16T11:42:00,30.01,48,63,,,,,58,29.66,10,55,250,11
2019-04-16T11:53:00,30.01,48,64,0,,,,56,29.66,10,55,220,14
2019-04-16T12:53:00,30,50,62,0,,0.01,8,65,29.65,10,55,240,11
2019-04-16T13:11:00,30,50,62,,,,,65,29.65,10,55,200,10
2019-04-16T13:53:00,29.99,51,62,0,,,,67,29.64,10,56,240,13
2019-04-16T14:53:00,29.97,50,63,0,,,,63,29.62,10,56,VRB,9
2019-04-16T15:06:00,29.98,50,63,,,,,63,29.63,10,56,240,11
2019-04-16T15:53:00,29.97,50,63,0,,0.03,6,63,29.62,10,56,260,8
2019-04-16T16:53:00,29.97,52,62,0,,,,70,29.62,10,56,250,10
2019-04-16T17:53:00,29.98,53,62,0,,,,73,29.63,10,57,250,9
2019-04-16T18:21:00,30,54,61,,,,,78,29.65,10,57,270,7
2019-04-16T18:36:00,30,55,61,,,,,81,29.65,10,58,280,7
2019-04-16T18:40:00,30.01,54,61,,,,,78,29.66,10,57,VRB,5
2019-04-16T18:53:00,30.01,54,61,0,,-0.04,3,78,29.66,10,57,VRB,5
2019-04-16T19:53:00,30.03,54,61,0,,,,78,29.67,10,57,250,6
2019-04-16T20:53:00,30.06,54,60,0,,,,80,29.7,10,57,260,7
2019-04-16T21:11:00,30.06,54,60,,,,,80,29.7,10,57,260,5
2019-04-16T21:21:00,30.07,54,60,,,,,80,29.72,10,57,250,5
2019-04-16T21:53:00,30.07,54,60,0,,-0.05,1,80,29.72,10,57,250,6
2019-04-16T22:53:00,30.1,53,60,0,,,,78,29.75,10,56,260,6
2019-04-16T23:00:00,30.1,53,60,,,,,78,29.75,10,56,260,6
2019-04-16T23:07:00,30.1,53,60,,,,,78,29.75,10,56,270,3
2019-04-16T23:53:00,30.1,53,60,0,,,,78,29.75,10,56,240,5
2019-04-17T00:27:00,30.1,52,59,,,,,78,29.75,10,55,250,6
2019-04-17T00:53:00,30.09,52,59,0,,-0.03,0,78,29.73,10,55,250,3
2019-04-17T01:53:00,30.1,52,57,0,,,,83,29.75,10,54,0,0
2019-04-17T02:53:00,30.09,51,56,0,,,,84,29.73,10,53,140,3
2019-04-17T03:39:00,30.1,51,56,,,,,84,29.75,10,53,120,3
2019-04-17T03:53:00,30.1,51,56,0,,0,3,84,29.75,10,53,0,0
2019-04-17T04:13:00,30.1,51,55,,,,,87,29.75,10,53,0,0
2019-04-17T04:53:00,30.1,51,56,0,,,,84,29.75,10,53,70,3
2019-04-17T05:53:00,30.13,51,55,0,,,,87,29.78,10,53,0,0
2019-04-17T06:53:00,30.13,52,60,0,,-0.04,1,75,29.78,10,56,0,0
2019-04-17T07:53:00,30.14,51,63,0,,,,65,29.78,10,56,340,3
2019-04-17T08:53:00,30.14,52,63,0,,,,68,29.78,10,57,240,8
2019-04-17T09:53:00,30.14,52,65,0,,0,0,63,29.78,10,58,240,7
2019-04-17T10:53:00,30.12,52,67,0,,,,59,29.77,10,59,260,7
2019-04-17T11:53:00,30.11,52,68,0,,,,57,29.75,10,59,250,9
2019-04-17T12:53:00,30.09,51,68,0,,0.04,6,55,29.73,10,58,270,10
2019-04-17T13:53:00,30.1,53,67,0,,,,61,29.75,10,59,270,9
2019-04-17T14:53:00,30.1,54,66,0,,,,65,29.75,10,59,270,9
2019-04-17T15:53:00,30.09,55,67,0,,0.01,8,66,29.73,10,60,300,7
2019-04-17T16:53:00,30.08,54,66,0,,,,65,29.72,10,59,260,8
2019-04-17T17:53:00,30.09,54,64,0,,,,70,29.73,10,58,270,3
2019-04-17T18:53:00,30.12,54,63,0,,-0.04,3,73,29.77,10,58,230,6
2019-04-17T19:53:00,30.11,54,62,0,,,,75,29.75,10,58,0,0
2019-04-17T20:53:00,30.1,54,63,0,,,,73,29.75,10,58,0,0
2019-04-17T21:53:00,30.09,53,62,0,,0.04,8,73,29.73,10,57,0,0
2019-04-17T22:53:00,30.09,52,61,0,,,,72,29.73,10,56,0,0
2019-04-17T23:53:00,30.1,52,59,0,,,,78,29.75,10,55,160,5
2019-04-18T00:53:00,30.11,52,59,0,,-0.02,2,78,29.75,10,55,90,6
2019-04-18T01:53:00,30.09,51,59,0,,,,75,29.73,10,55,90,5
2019-04-18T02:53:00,30.08,51,59,0,,,,75,29.72,10,55,0,0
2019-04-18T03:53:00,30.09,51,57,0,,0.02,5,81,29.73,10,54,0,0
2019-04-18T04:53:00,30.08,51,57,0,,,,81,29.72,10,54,0,0
2019-04-18T05:53:00,30.08,51,57,0,,,,81,29.72,10,54,100,3
2019-04-18T06:53:00,30.09,49,64,0,,0,3,58,29.73,10,56,60,3
2019-04-18T07:53:00,30.08,51,69,0,,,,53,29.72,10,59,0,0
2019-04-18T08:53:00,30.08,53,69,0,,,,57,29.72,10,60,250,7
2019-04-18T09:53:00,30.08,53,69,0,,0.01,6,57,29.72,10,60,270,7
2019-04-18T10:53:00,30.09,53,70,0,,,,55,29.73,10,60,270,9
2019-04-18T11:53:00,30.08,54,69,0,,,,59,29.72,10,60,250,7
2019-04-18T12:53:00,30.06,51,72,0,,0.02,8,48,29.7,10,60,VRB,9
2019-04-18T13:53:00,30.03,52,72,0,,,,50,29.67,10,61,280,7
2019-04-18T14:53:00,30.01,48,71,0,,,,44,29.66,10,58,VRB,8
2019-04-18T15:53:00,30,51,70,0,,0.06,6,51,29.65,10,59,270,6
2019-04-18T16:53:00,30.01,57,67,0,,,,71,29.66,10,61,270,7
2019-04-18T17:53:00,30.02,58,64,0,,,,81,29.67,8,60,200,7
2019-04-18T18:53:00,30.03,58,62,0,,-0.03,3,86,29.67,8,60,160,3
2019-04-18T19:53:00,30.04,58,63,0,,,,84,29.69,9,60,170,3
2019-04-18T20:53:00,30.04,57,62,0,,,,84,29.69,9,59,0,0
2019-04-18T21:53:00,30.04,57,61,0,,-0.01,0,87,29.69,8,59,0,0
2019-04-18T22:27:00,30.04,58,61,,BR:1 ||,,,90,29.69,6,59,240,6
2019-04-18T22:53:00,30.04,58,61,0,,,,90,29.69,7,59,0,0
2019-04-18T23:05:00,30.04,58,61,,,,,90,29.69,7,59,0,0
2019-04-18T23:40:00,30.04,58,61,,,,,90,29.69,7,59,270,3
2019-04-18T23:53:00,30.04,57,61,0,,,,87,29.69,7,59,0,0
2019-04-19T00:53:00,30.02,58,61,0,BR:1 ||,0.02,8,90,29.67,5,59,280,3
2019-04-19T01:11:00,30.01,58,61,,BR:1 ||,,,90,29.66,5,59,0,0
2019-04-19T01:53:00,30.01,57,60,0,,,,90,29.66,7,58,250,6
2019-04-19T02:03:00,30.01,57,60,,,,,90,29.66,7,58,260,6
2019-04-19T02:26:00,30,57,60,,BR:1 ||,,,90,29.65,6,58,0,0
2019-04-19T02:53:00,29.98,57,60,0,BR:1 ||,,,90,29.63,6,58,0,0
2019-04-19T03:36:00,29.98,57,60,,BR:1 ||,,,90,29.63,6,58,0,0
2019-04-19T03:53:00,29.98,56,60,0,,0.04,7,86,29.63,7,58,0,0
2019-04-19T04:53:00,29.96,56,60,0,BR:1 ||,,,86,29.61,6,58,0,0
2019-04-19T05:53:00,29.96,56,60,0,BR:1 ||,,,86,29.61,4,58,0,0
2019-04-19T06:53:00,29.95,56,60,0,BR:1 ||,0.02,6,86,29.6,4,58,20,3
2019-04-19T07:25:00,29.96,56,62,,HZ:7 |FU |HZ,,,80,29.61,5,59,0,0
2019-04-19T07:53:00,29.96,56,65,0,HZ:7 |FU |HZ,,,73,29.61,6,60,0,0
2019-04-19T08:53:00,29.95,57,66,0,,,,73,29.6,7,61,270,7
2019-04-19T09:37:00,29.95,57,63,,HZ:7 |FU |HZ,,,81,29.6,5,60,270,9
2019-04-19T09:51:00,29.96,55,63,,HZ:7 ||HZ,,,77,29.61,5,58,260,11
2019-04-19T09:53:00,29.96,57,63,0,HZ:7 |FU |HZ,0,3,81,29.61,5,60,270,8
2019-04-19T10:53:00,29.94,55,62,0,,,,78,29.59,7,58,270,6
2019-04-19T11:13:00,29.94,56,64,,,,,75,29.59,8,59,260,8
2019-04-19T11:53:00,29.92,55,64,0,HZ:7 |FU |HZ,,,73,29.57,6,59,270,7
2019-04-19T12:29:00,29.93,55,63,,,,,75,29.58,9,58,250,13
2019-04-19T12:53:00,29.94,55,62,0,,0.02,5,78,29.59,9,58,250,10
2019-04-19T13:53:00,29.94,54,62,0,,,,75,29.59,10,57,VRB,9
2019-04-19T14:30:00,29.92,54,63,,,,,73,29.57,10,58,230,6
2019-04-19T14:37:00,29.92,54,63,,,,,73,29.57,10,58,260,8
2019-04-19T14:53:00,29.92,55,62,0,,,,78,29.57,9,58,230,6
2019-04-19T15:53:00,29.92,55,61,0,,0.01,8,81,29.57,9,58,240,7
2019-04-19T16:41:00,29.91,54,60,,,,,80,29.56,10,57,220,6
2019-04-19T16:53:00,29.92,53,60,0,,,,78,29.57,10,56,260,7
2019-04-19T17:51:00,29.9,54,61,,,,,77,29.55,10,57,VRB,3
2019-04-19T17:53:00,29.9,53,60,0,,,,78,29.55,10,56,150,3
2019-04-19T18:43:00,29.92,53,59,,,,,81,29.57,10,56,240,9
2019-04-19T18:51:00,29.92,54,59,,,,,82,29.57,10,56,210,5
2019-04-19T18:53:00,29.92,53,59,0,,0,5,81,29.57,10,56,240,3
2019-04-19T19:30:00,29.93,53,59,,,,,81,29.58,10,56,230,3
2019-04-19T19:53:00,29.93,53,59,0,,,,81,29.58,10,56,170,3
2019-04-19T20:03:00,29.93,53,59,,,,,81,29.58,10,56,170,5
2019-04-19T20:37:00,29.93,53,59,,,,,81,29.58,10,56,120,3
2019-04-19T20:53:00,29.93,53,59,0,,,,81,29.58,10,56,120,6
2019-04-19T21:05:00,29.93,53,58,,,,,84,29.58,10,55,140,6
2019-04-19T21:53:00,29.93,53,58,0,,-0.01,1,84,29.58,10,55,180,3
2019-04-19T22:03:00,29.93,53,58,,,,,84,29.58,10,55,190,3
2019-04-19T22:53:00,29.94,54,59,0,,,,83,29.59,10,56,230,5
2019-04-19T23:22:00,29.95,53,59,,,,,81,29.6,10,56,250,7
2019-04-19T23:53:00,29.96,53,59,0,,,,81,29.61,10,56,240,5
2019-04-20T00:53:00,29.95,52,58,0,,-0.02,0,81,29.6,10,55,280,5
2019-04-20T01:19:00,29.96,52,58,,,,,81,29.61,10,55,240,5
2019-04-20T01:38:00,29.95,52,58,,,,,81,29.6,10,55,270,6
2019-04-20T01:53:00,29.95,52,59,0,,,,78,29.6,10,55,240,6
2019-04-20T02:53:00,29.95,52,58,0,,,,81,29.6,10,55,220,5
2019-04-20T03:10:00,29.95,52,58,,,,,81,29.6,10,55,230,5
2019-04-20T03:48:00,29.93,52,57,,,,,82,29.58,10,54,130,5
2019-04-20T03:51:00,29.93,52,57,,,,,82,29.58,10,54,140,5
2019-04-20T03:53:00,29.93,52,58,0,,0.02,5,81,29.58,10,55,150,3
2019-04-20T04:53:00,29.92,52,58,0,,,,81,29.57,10,55,170,3
2019-04-20T05:53:00,29.95,51,59,0,,,,75,29.6,10,55,180,5
2019-04-20T06:53:00,29.97,52,60,0,,-0.04,1,75,29.62,10,56,220,7
2019-04-20T07:53:00,29.97,51,60,0,,,,72,29.62,10,55,230,5
2019-04-20T08:53:00,29.99,52,60,0,,,,75,29.64,10,56,240,7
2019-04-20T09:53:00,30.01,52,61,0,,-0.04,3,72,29.66,10,56,260,7
2019-04-20T10:53:00,30.02,52,61,0,,,,72,29.67,10,56,260,9
2019-04-20T11:53:00,30.01,52,62,0,,,,70,29.66,10,56,270,7
2019-04-20T12:53:00,30,51,63,0,,0.01,8,65,29.65,10,56,240,9
2019-04-20T13:53:00,29.98,51,62,0,,,,67,29.63,10,56,VRB,7
2019-04-20T14:51:00,29.98,50,61,,,,,68,29.63,10,55,VRB,7
2019-04-20T14:53:00,29.98,50,62,0,,,,65,29.63,10,55,260,10
2019-04-20T15:53:00,29.97,50,61,0,,0.03,6,67,29.62,10,55,280,7
2019-04-20T16:53:00,29.97,50,61,0,,,,67,29.62,10,55,260,7
2019-04-20T17:53:00,29.97,50,60,0,,,,70,29.62,10,55,260,6
2019-04-20T18:53:00,29.98,50,59,0,,-0.01,3,72,29.63,10,54,280,5
2019-04-20T19:53:00,30,50,59,0,,,,72,29.65,10,54,260,3
2019-04-20T20:53:00,30.01,48,60,0,,,,65,29.66,10,54,230,6
2019-04-20T21:53:00,30.01,47,60,0,,-0.03,1,62,29.66,10,53,0,0
2019-04-20T22:53:00,30.01,48,60,0,,,,65,29.66,10,54,220,5
2019-04-20T23:53:00,30.01,48,60,0,,,,65,29.66,10,54,130,3
2019-04-21T00:53:00,30,51,59,T,-RA:02 |RA |RA,0.01,8,75,29.65,8,55,150,5
2019-04-21T01:13:00,30,52,58,T,-RA:02 |RA |RA,,,81,29.65,9,55,130,3
2019-04-21T01:43:00,30,52,58,T,,,,81,29.65,10,55,150,5
2019-04-21T01:53:00,30,52,58,T,,,,81,29.65,10,55,140,5
2019-04-21T02:53:00,30,51,58,0,,,,78,29.65,10,54,120,5
2019-04-21T03:37:00,30,51,58,,,,,78,29.65,10,54,0,0
2019-04-21T03:53:00,30.01,51,58,0,,-0.01,3,78,29.66,10,54,160,3
2019-04-21T04:53:00,30.01,51,58,0,,,,78,29.66,10,54,130,5
2019-04-21T05:00:00,30.01,51,58,,,,,78,29.66,10,54,140,5
2019-04-21T05:53:00,30.02,50,58,0,,,,75,29.67,10,54,130,3
2019-04-21T06:53:00,30.03,51,61,0,,-0.01,3,70,29.67,10,56,160,7
2019-04-21T07:24:00,30.03,51,59,,,,,75,29.67,10,55,250,8
2019-04-21T07:53:00,30.03,51,59,0,,,,75,29.67,10,55,230,8
2019-04-21T08:53:00,30.04,50,60,0,,,,70,29.69,10,55,250,9
2019-04-21T09:21:00,30.05,49,60,,,,,67,29.7,10,54,250,11
2019-04-21T09:53:00,30.05,48,61,0,,-0.02,3,63,29.7,10,54,260,8
2019-04-21T10:46:00,30.04,50,61,,,,,67,29.69,10,55,260,9
2019-04-21T10:53:00,30.04,50,62,0,,,,65,29.69,10,55,270,7
2019-04-21T11:07:00,30.03,50,63,,,,,63,29.67,10,56,250,9
2019-04-21T11:15:00,30.03,50,63,,,,,63,29.67,10,56,VRB,7
2019-04-21T11:23:00,30.03,50,63,,,,,63,29.67,10,56,240,10
2019-04-21T11:53:00,30.02,50,63,0,,,,63,29.67,10,56,260,9
2019-04-21T12:53:00,30,49,64,0,,0.04,8,58,29.65,10,56,250,13
2019-04-21T13:53:00,29.99,48,63,0,,,,58,29.64,10,55,240,10
2019-04-21T14:53:00,29.98,47,63,0,,,,56,29.63,10,54,240,9
2019-04-21T15:53:00,29.99,47,62,0,,0.02,5,58,29.64,10,54,270,7
2019-04-21T16:53:00,29.97,46,62,0,,,,56,29.62,10,54,230,8
2019-04-21T17:53:00,29.97,47,60,0,,,,62,29.62,10,53,220,6
2019-04-21T18:53:00,29.99,47,60,0,,-0.01,3,62,29.64,10,53,230,3
2019-04-21T19:53:00,30.01,47,59,0,,,,64,29.66,10,53,140,3
2019-04-21T20:53:00,30.02,47,58,0,,,,67,29.67,10,52,140,5
2019-04-21T21:53:00,30.02,47,57,0,,-0.03,1,69,29.67,10,52,130,5
2019-04-21T22:53:00,30.02,47,56,0,,,,72,29.67,10,51,100,3
2019-04-21T23:53:00,30.02,47,56,0,,,,72,29.67,10,51,100,3
2019-04-22T00:53:00,30.01,47,56,0,,0.01,8,72,29.66,10,51,0,0
2019-04-22T01:53:00,30,47,56,0,,,,72,29.65,10,51,90,3
2019-04-22T02:53:00,29.98,47,55,0,,,,74,29.63,10,51,0,0
2019-04-22T03:53:00,29.98,47,55,0,,0.03,6,74,29.63,10,51,0,0
2019-04-22T04:53:00,29.99,47,55,0,,,,74,29.64,10,51,0,0
2019-04-22T05:31:00,29.99,47,55,,,,,74,29.64,10,51,70,3
2019-04-22T05:53:00,30,47,56,0,,,,72,29.65,10,51,70,3
2019-04-22T06:04:00,30,47,56,,,,,72,29.65,10,51,50,3
2019-04-22T06:53:00,30.01,47,59,0,,-0.03,3,64,29.66,10,53,80,3
2019-04-22T07:53:00,30,47,60,0,,,,62,29.65,10,53,0,0
2019-04-22T08:53:00,30.01,48,62,0,,,,60,29.66,10,55,250,7
2019-04-22T09:53:00,30.01,48,62,0,,-0.01,3,60,29.66,10,55,260,10
2019-04-22T10:53:00,30,50,63,0,,,,63,29.65,10,56,240,10
2019-04-22T11:53:00,29.99,51,64,0,,,,63,29.64,10,57,240,7
2019-04-22T12:53:00,29.98,50,65,0,,0.03,6,59,29.63,10,57,270,10
2019-04-22T13:53:00,29.97,51,65,0,,,,61,29.62,10,57,VRB,6
2019-04-22T14:53:00,29.95,52,65,0,,,,63,29.6,10,58,250,8
2019-04-22T15:53:00,29.95,53,64,0,,0.04,6,68,29.6,10,58,240,8
2019-04-22T16:53:00,29.95,53,64,0,,,,68,29.6,10,58,230,6
2019-04-22T17:53:00,29.95,54,63,0,,,,73,29.6,10,58,260,7
2019-04-22T18:53:00,29.96,54,62,0,,-0.01,3,75,29.61,10,57,20,3
2019-04-22T19:53:00,29.96,54,61,0,,,,78,29.61,10,57,280,3
2019-04-22T20:53:00,29.98,55,61,0,,,,81,29.63,8,58,0,0
2019-04-22T21:53:00,29.98,55,60,0,,-0.02,3,84,29.63,8,57,0,0
2019-04-22T22:53:00,29.98,54,59,0,,,,83,29.63,8,56,0,0
2019-04-22T23:53:00,29.98,54,59,0,,,,83,29.63,8,56,0,0
2019-04-23T00:09:00,29.97,53,58,,,,,84,29.62,8,55,0,0
2019-04-23T00:53:00,29.97,53,57,0,,0.01,8,87,29.62,8,55,90,3
2019-04-23T01:53:00,29.96,53,58,0,,,,84,29.61,8,55,0,0
2019-04-23T02:53:00,29.95,53,57,0,,,,87,29.6,8,55,0,0
2019-04-23T03:02:00,29.96,52,57,,,,,83,29.61,8,54,0,0
2019-04-23T03:53:00,29.95,54,58,0,,0.01,5,87,29.6,8,56,0,0
2019-04-23T04:53:00,29.96,55,58,0,BR:1 ||,,,90,29.61,6,56,0,0
2019-04-23T05:22:00,29.97,55,57,,BR:1 ||,,,93,29.62,4,56,130,3
2019-04-23T05:53:00,29.97,55,57,0,BR:1 ||,,,93,29.62,1,56,160,5
2019-04-23T06:53:00,29.98,55,57,0,BR:1 ||,-0.03,1,93,29.63,1,56,190,6
2019-04-23T07:38:00,29.98,55,58,,BR:1 ||,,,90,29.63,4,56,VRB,5
2019-04-23T07:53:00,29.98,55,58,0,BR:1 ||,,,90,29.63,4,56,170,3
2019-04-23T08:05:00,29.98,55,59,,BR:1 ||,,,87,29.63,5,57,VRB,3
2019-04-23T08:53:00,29.97,55,62,0,,,,78,29.62,7,58,0,0
2019-04-23T09:07:00,29.98,55,64,,,,,73,29.63,7,59,0,0
2019-04-23T09:53:00,29.97,55,64,0,,0.01,8,73,29.62,8,59,270,5
2019-04-23T10:53:00,29.97,55,65,0,,,,70,29.62,9,59,250,9
2019-04-23T11:53:00,29.95,56,67,0,,,,68,29.6,9,61,250,10
2019-04-23T12:53:00,29.95,55,65,0,,0.02,6,70,29.6,9,59,250,11
2019-04-23T13:10:00,29.95,56,65,,,,,73,29.6,8,60,240,7
2019-04-23T13:53:00,29.94,56,64,0,,,,75,29.59,8,59,260,8
2019-04-23T14:04:00,29.93,56,64,,,,,75,29.58,8,59,250,9
2019-04-23T14:53:00,29.92,56,66,0,,,,70,29.57,8,60,VRB,3
2019-04-23T15:53:00,29.92,56,65,0,,0.02,5,73,29.57,8,60,220,7
2019-04-23T16:53:00,29.92,56,64,0,,,,75,29.57,7,59,250,5
2019-04-23T17:53:00,29.92,55,64,0,,,,73,29.57,8,59,200,5
2019-04-23T18:53:00,29.93,56,64,0,,0,3,75,29.58,9,59,0,0
2019-04-23T19:53:00,29.94,56,63,0,,,,78,29.59,8,59,0,0
2019-04-23T20:53:00,29.96,57,62,0,,,,84,29.61,7,59,0,0
2019-04-23T21:53:00,29.96,57,62,0,,-0.04,1,84,29.61,7,59,0,0
2019-04-23T22:53:00,29.97,57,61,0,BR:1 ||,,,87,29.62,6,59,0,0
2019-04-23T23:53:00,29.97,56,61,0,,,,84,29.62,7,58,0,0
2019-04-24T00:04:00,29.97,56,60,,,,,86,29.62,7,58,0,0
2019-04-24T00:12:00,29.97,56,60,,,,,86,29.62,7,58,130,3
2019-04-24T00:45:00,29.96,58,60,,BR:1 ||,,,93,29.61,5,59,0,0
2019-04-24T00:53:00,29.96,58,60,0,BR:1 ||,0,8,93,29.61,5,59,140,5
2019-04-24T01:53:00,29.95,57,60,0,BR:1 ||,,,90,29.6,3,58,170,3
2019-04-24T02:23:00,29.95,58,60,,BR:1 ||,,,93,29.6,2.50V,59,0,0
2019-04-24T02:40:00,29.96,57,60,,BR:1 ||,,,90,29.61,3,58,0,0
2019-04-24T02:48:00,29.96,57,61,,BR:1 ||,,,88,29.61,2.5,59,0,0
2019-04-24T02:53:00,29.96,57,60,0,BR:1 ||,,,90,29.61,2,58,0,0
2019-04-24T03:02:00,29.96,58,60,,BR:1 ||,,,93,29.61,1.75,59,0,0
2019-04-24T03:11:00,29.96,57,60,,BR:1 ||,,,90,29.61,2,58,0,0
2019-04-24T03:21:00,29.96,57,59,,BR:1 ||,,,93,29.61,1.5,58,0,0
2019-04-24T03:53:00,29.96,57,59,0,BR:1 ||,-0.01,3,93,29.61,1.5,58,50,3
2019-04-24T04:22:00,29.97,57,59,,BR:1 ||,,,93,29.62,2,58,0,0
2019-04-24T04:53:00,29.97,57,59,0,BR:1 ||,,,93,29.62,2,58,0,0
2019-04-24T05:01:00,29.98,57,59,,BR:1 ||,,,93,29.63,1,58,140,5
2019-04-24T05:09:00,29.98,57,58,,FG:2 |FG |,,,97,29.63,0.5,57,0,0
2019-04-24T05:42:00,29.99,56,58,,FG:2 |FG |,,,93,29.64,0.25,57,190,5
2019-04-24T05:53:00,30,57,58,0,FG:2 |FG |,,,97,29.65,0.25,57,200,3
2019-04-24T06:09:00,30,56,58,,FG:2 |FG |,,,93,29.65,0.5,57,170,3
2019-04-24T06:27:00,30.01,56,58,,FG:2 |FG |,,,93,29.66,0.25,57,180,5
2019-04-24T06:53:00,30.01,57,58,0,FG:2 |FG |,-0.04,3,97,29.66,0.25,57,0,0
2019-04-24T07:04:00,30.01,56,58,,BR:1 ||,,,93,29.66,0.75,57,0,0
2019-04-24T07:12:00,30.01,56,58,,BR:1 ||,,,93,29.66,2,57,110,3
2019-04-24T07:29:00,30.02,57,59,,BR:1 ||,,,93,29.67,1.5,58,0,0
2019-04-24T07:41:00,30.02,56,59,,BR:1 ||,,,90,29.67,2,57,200,3
2019-04-24T07:53:00,30.02,56,59,0,BR:1 ||,,,90,29.67,3,57,0,0
2019-04-24T08:08:00,30.02,56,60,,BR:1 ||,,,86,29.67,1,58,120,5
2019-04-24T08:51:00,30.03,57,63,,HZ:7 |FU |HZ,,,83,29.67,3,60,130,6
2019-04-24T08:53:00,30.03,57,63,0,HZ:7 |FU |HZ,,,81,29.67,3,60,VRB,5
2019-04-24T09:46:00,30.03,57,65,,HZ:7 |FU |HZ,,,76,29.67,5,60,210,7
2019-04-24T09:53:00,30.02,57,64,0,HZ:7 |FU |HZ,-0.01,0,78,29.67,5,60,270,3
2019-04-24T10:02:00,30.02,57,65,,HZ:7 |FU |HZ,,,76,29.67,6,60,250,6
2019-04-24T10:53:00,30.01,57,67,0,,,,71,29.66,7,61,VRB,6
2019-04-24T11:53:00,29.99,57,67,0,,,,71,29.64,8,61,260,10
2019-04-24T12:53:00,29.97,57,68,0,,0.05,6,68,29.62,8,62,240,8
2019-04-24T13:53:00,29.96,57,68,0,,,,68,29.61,8,62,250,7
2019-04-24T14:53:00,29.94,57,67,0,,,,71,29.59,9,61,250,7
2019-04-24T15:53:00,29.93,57,68,0,,0.04,6,68,29.58,9,62,250,7
2019-04-24T16:53:00,29.93,58,67,0,,,,73,29.58,8,62,280,5
